Date	Time	---	cm/s
980908	9:08	862	169.65
980908	9:18	862	198.49
980908	9:28	862	203.38
980908	9:38	862	205.83
980908	9:48	862	200.94
980908	9:58	862	147.16
980908	10:08	862	129.56
980908	10:18	862	108.05
980908	10:28	862	116.85
980908	10:38	862	109.02
980908	10:48	862	103.16
980908	10:58	862	95.82
980908	11:08	862	104.14
980908	11:18	862	101.69
980908	11:28	862	82.14
980908	11:38	862	73.82
980908	11:48	862	78.22
980908	11:58	862	138.85
980908	12:08	862	149.6
980908	12:18	862	150.09
980908	12:28	862	169.65
980908	12:38	862	149.11
980908	12:48	862	143.74
980908	12:58	862	165.25
980908	13:08	862	177.47
980908	13:18	862	143.74
980908	13:28	862	158.89
980908	13:38	862	156.94
980908	13:48	862	11.73
980908	13:58	862	5.38
980908	14:08	862	16.13
980908	14:18	862	10.27
980908	14:28	862	5.38
980908	14:38	862	4.4
980908	14:48	862	2.93
980908	14:58	862	2.44
980908	15:08	862	2.44
980908	15:18	862	3.42
980908	15:28	862	4.89
980908	15:38	862	4.89
980908	15:48	862	6.36
980908	15:58	862	4.4
980908	16:08	862	5.87
980908	16:18	862	6.36
980908	16:28	862	4.4
980908	16:38	862	4.4
980908	16:48	862	7.82
980908	16:58	862	7.33
980908	17:08	862	6.36
980908	17:18	862	5.87
980908	17:28	862	9.78
980908	17:38	862	5.87
980908	17:48	862	4.4
980908	17:58	862	3.42
980908	18:08	862	3.42
980908	18:18	862	4.4
980908	18:28	862	1.47
980908	18:38	862	1.96
980908	18:48	862	1.96
980908	18:58	862	4.4
980908	19:08	862	1.47
980908	19:18	862	5.38
980908	19:28	862	5.38
980908	19:38	862	6.84
980908	19:48	862	6.36
980908	19:58	862	7.33
980908	20:08	862	6.36
980908	20:18	862	2.93
980908	20:28	862	5.38
980908	20:38	862	5.38
980908	20:48	862	5.87
980908	20:58	862	135.91
980908	21:08	862	178.45
980908	21:18	862	217.56
980908	21:28	862	200.45
980908	21:38	862	197.52
980908	21:48	862	184.8
980908	21:58	862	167.2
980908	22:08	862	156.94
980908	22:18	862	177.96
980908	22:28	862	164.76
980908	22:38	862	182.36
980908	22:48	862	202.4
980908	22:58	862	185.29
980908	23:08	862	190.67
980908	23:18	862	207.78
980908	23:28	862	209.25
980908	23:38	862	210.23
980908	23:48	862	210.23
980908	23:58	862	199.47
980909	0:08	862	181.87
980909	0:18	862	165.74
980909	0:28	862	190.67
980909	0:38	862	186.27
980909	0:48	862	192.14
980909	0:58	862	201.43
980909	1:08	862	184.8
980909	1:18	862	174.54
980909	1:28	862	215.6
980909	1:38	862	184.8
980909	1:48	862	174.05
980909	1:58	862	156.94
980909	2:08	862	2.44
980909	2:18	862	5.38
980909	2:28	862	14.18
980909	2:38	862	8.8
980909	2:48	862	9.29
980909	2:58	862	6.36
980909	3:08	862	5.38
980909	3:18	862	10.27
980909	3:28	862	8.8
980909	3:38	862	5.87
980909	3:48	862	6.84
980909	3:58	862	7.82
980909	4:08	862	6.84
980909	4:18	862	8.8
980909	4:28	862	8.8
980909	4:38	862	6.36
980909	4:48	862	9.78
980909	4:58	862	9.29
980909	5:08	862	9.29
980909	5:18	862	10.27
980909	5:28	862	9.78
980909	5:38	862	8.8
980909	5:48	862	8.31
980909	5:58	862	10.76
980909	6:08	862	8.31
980909	6:18	862	4.4
980909	6:28	862	6.84
980909	6:38	862	2.93
980909	6:48	862	3.91
980909	6:58	862	2.93
980909	7:08	862	1.96
980909	7:18	862	1.47
980909	7:28	862	2.44
980909	7:38	862	5.87
980909	7:48	862	3.42
980909	7:58	862	4.4
980909	8:08	862	9.29
980909	8:18	862	10.27
980909	8:28	862	7.82
980909	8:38	862	8.31
980909	8:48	862	3.91
980909	8:58	862	3.91
980909	9:08	862	7.33
980909	9:18	862	89.96
980909	9:28	862	243.96
980909	9:38	862	200.94
980909	9:48	862	156.94
980909	9:58	862	144.71
980909	10:08	862	134.45
980909	10:18	862	114.89
980909	10:28	862	106.09
980909	10:38	862	93.38
980909	10:48	862	83.11
980909	10:58	862	89.96
980909	11:08	862	134.94
980909	11:18	862	114.89
980909	11:28	862	122.22
980909	11:38	862	97.29
980909	11:48	862	119.29
980909	11:58	862	100.22
980909	12:08	862	124.67
980909	12:18	862	115.38
980909	12:28	862	125.16
980909	12:38	862	143.25
980909	12:48	862	156.94
980909	12:58	862	136.4
980909	13:08	862	180.89
980909	13:18	862	172.09
980909	13:28	862	171.6
980909	13:38	862	171.6
980909	13:48	862	185.29
980909	13:58	862	143.74
980909	14:08	862	160.36
980909	14:18	862	145.69
980909	14:28	862	27.87
980909	14:38	862	9.29
980909	14:48	862	14.18
980909	14:58	862	7.82
980909	15:08	862	2.44
980909	15:18	862	5.38
980909	15:28	862	0.98
980909	15:38	862	0
980909	15:48	862	1.47
980909	15:58	862	1.96
980909	16:08	862	1.96
980909	16:18	862	1.47
980909	16:28	862	4.89
980909	16:38	862	1.96
980909	16:48	862	6.36
980909	16:58	862	6.36
980909	17:08	862	1.96
980909	17:18	862	4.4
980909	17:28	862	6.36
980909	17:38	862	5.87
980909	17:48	862	4.89
980909	17:58	862	5.87
980909	18:08	862	7.82
980909	18:18	862	8.31
980909	18:28	862	3.42
980909	18:38	862	2.44
980909	18:48	862	2.93
980909	18:58	862	1.96
980909	19:08	862	0.98
980909	19:18	862	4.89
980909	19:28	862	3.91
980909	19:38	862	2.93
980909	19:48	862	5.38
980909	19:58	862	6.84
980909	20:08	862	9.29
980909	20:18	862	5.87
980909	20:28	862	8.8
980909	20:38	862	9.78
980909	20:48	862	5.87
980909	20:58	862	7.33
980909	21:08	862	5.87
980909	21:18	862	5.38
980909	21:28	862	29.82
980909	21:38	862	164.76
980909	21:48	862	188.72
980909	21:58	862	195.07
980909	22:08	862	201.43
980909	22:18	862	206.8
980909	22:28	862	193.12
980909	22:38	862	177.96
980909	22:48	862	177.96
980909	22:58	862	197.52
980909	23:08	862	185.29
980909	23:18	862	221.96
980909	23:28	862	198
980909	23:38	862	209.74
980909	23:48	862	198.49
980909	23:58	862	208.27
980910	0:08	862	178.45
980910	0:18	862	190.67
980910	0:28	862	201.43
980910	0:38	862	189.2
980910	0:48	862	194.09
980910	0:58	862	188.72
980910	1:08	862	187.74
980910	1:18	862	177.47
980910	1:28	862	192.14
980910	1:38	862	214.14
980910	1:48	862	197.52
980910	1:58	862	183.34
980910	2:08	862	192.63
980910	2:18	862	212.18
980910	2:28	862	206.32
980910	2:38	862	38.62
980910	2:48	862	3.91
980910	2:58	862	12.22
980910	3:08	862	11.73
980910	3:18	862	10.76
980910	3:28	862	5.38
980910	3:38	862	3.42
980910	3:48	862	9.29
980910	3:58	862	7.33
980910	4:08	862	10.27
980910	4:18	862	7.82
980910	4:28	862	9.78
980910	4:38	862	9.29
980910	4:48	862	8.8
980910	4:58	862	9.29
980910	5:08	862	8.31
980910	5:18	862	7.82
980910	5:28	862	10.76
980910	5:38	862	8.31
980910	5:48	862	11.24
980910	5:58	862	10.76
980910	6:08	862	7.82
980910	6:18	862	5.38
980910	6:28	862	8.31
980910	6:38	862	7.33
980910	6:48	862	6.36
980910	6:58	862	5.87
980910	7:08	862	2.93
980910	7:18	862	2.44
980910	7:28	862	0.98
980910	7:38	862	0.98
980910	7:48	862	0
980910	7:58	862	1.47
980910	8:08	862	2.44
980910	8:18	862	0
980910	8:28	862	3.91
980910	8:38	862	5.38
980910	8:48	862	2.93
980910	8:58	862	3.42
980910	9:08	862	8.31
980910	9:18	862	9.29
980910	9:28	862	4.89
980910	9:38	862	5.38
980910	9:48	862	4.4
980910	9:58	862	41.56
980910	10:08	862	181.38
980910	10:18	862	205.34
980910	10:28	862	180.4
980910	10:38	862	156.45
980910	10:48	862	158.4
980910	10:58	862	122.71
980910	11:08	862	96.31
980910	11:18	862	144.71
980910	11:28	862	99.74
980910	11:38	862	96.31
980910	11:48	862	129.56
980910	11:58	862	118.8
980910	12:08	862	116.85
980910	12:18	862	115.38
980910	12:28	862	87.02
980910	12:38	862	66
980910	12:48	862	68.45
980910	12:58	862	93.38
980910	13:08	862	122.71
980910	13:18	862	121.74
980910	13:28	862	148.63
980910	13:38	862	107.56
980910	13:48	862	100.22
980910	13:58	862	151.56
980910	14:08	862	129.07
980910	14:18	862	175.03
980910	14:28	862	137.87
980910	14:38	862	146.67
980910	14:48	862	150.58
980910	14:58	862	101.69
980910	15:08	862	3.42
980910	15:18	862	6.84
980910	15:28	862	14.18
980910	15:38	862	8.31
980910	15:48	862	1.96
980910	15:58	862	1.47
980910	16:08	862	2.93
980910	16:18	862	3.42
980910	16:28	862	0.49
980910	16:38	862	0.98
980910	16:48	862	3.91
980910	16:58	862	6.36
980910	17:08	862	4.89
980910	17:18	862	1.96
980910	17:28	862	6.84
980910	17:38	862	4.89
980910	17:48	862	3.42
980910	17:58	862	3.91
980910	18:08	862	4.4
980910	18:18	862	3.42
980910	18:28	862	3.91
980910	18:38	862	5.38
980910	18:48	862	1.96
980910	18:58	862	2.44
980910	19:08	862	2.93
980910	19:18	862	1.96
980910	19:28	862	1.47
980910	19:38	862	2.93
980910	19:48	862	5.87
980910	19:58	862	3.91
980910	20:08	862	7.82
980910	20:18	862	7.33
980910	20:28	862	7.82
980910	20:38	862	1.96
980910	20:48	862	9.78
980910	20:58	862	11.24
980910	21:08	862	7.33
980910	21:18	862	6.84
980910	21:28	862	8.8
980910	21:38	862	4.89
980910	21:48	862	9.29
980910	21:58	862	9.78
980910	22:08	862	38.13
980910	22:18	862	174.54
980910	22:28	862	168.67
980910	22:38	862	205.34
980910	22:48	862	219.03
980910	22:58	862	199.47
980910	23:08	862	185.78
980910	23:18	862	196.54
980910	23:28	862	193.6
980910	23:38	862	176.49
980910	23:48	862	165.74
980910	23:58	862	171.12
980911	0:08	862	197.03
980911	0:18	862	211.69
980911	0:28	862	177.96
980911	0:38	862	178.45
980911	0:48	862	203.38
980911	0:58	862	178.94
980911	1:08	862	176.49
980911	1:18	862	182.85
980911	1:28	862	194.09
980911	1:38	862	161.83
980911	1:48	862	220.49
980911	1:58	862	213.16
980911	2:08	862	227.83
980911	2:18	862	186.27
980911	2:28	862	197.03
980911	2:38	862	168.67
980911	2:48	862	205.83
980911	2:58	862	198.98
980911	3:08	862	68.93
980911	3:18	862	4.89
980911	3:28	862	11.73
980911	3:38	862	18.58
980911	3:48	862	11.73
980911	3:58	862	2.93
980911	4:08	862	6.84
980911	4:18	862	4.89
980911	4:28	862	3.91
980911	4:38	862	6.36
980911	4:48	862	5.87
980911	4:58	862	7.82
980911	5:08	862	7.82
980911	5:18	862	7.33
980911	5:28	862	3.42
980911	5:38	862	6.84
980911	5:48	862	9.78
980911	5:58	862	7.82
980911	6:08	862	9.78
980911	6:18	862	7.33
980911	6:28	862	10.76
980911	6:38	862	7.82
980911	6:48	862	8.8
980911	6:58	862	9.29
980911	7:08	862	9.78
980911	7:18	862	7.33
980911	7:28	862	7.33
980911	7:38	862	4.4
980911	7:48	862	5.87
980911	7:58	862	4.89
980911	8:08	862	1.47
980911	8:18	862	1.47
980911	8:28	862	0.98
980911	8:38	862	1.96
980911	8:48	862	4.4
980911	8:58	862	6.84
980911	9:08	862	1.47
980911	9:18	862	1.47
980911	9:28	862	3.91
980911	9:38	862	4.4
980911	9:48	862	5.87
980911	9:58	862	6.84
980911	10:08	862	5.38
980911	10:18	862	5.87
980911	10:28	862	4.89
980911	10:38	862	6.84
980911	10:48	862	8.31
980911	10:58	862	105.11
980911	11:08	862	163.78
980911	11:18	862	139.34
980911	11:28	862	147.65
980911	11:38	862	88
980911	11:48	862	83.11
980911	11:58	862	122.22
980911	12:08	862	117.82
980911	12:18	862	120.76
980911	12:28	862	98.76
980911	12:38	862	126.63
980911	12:48	862	164.27
980911	12:58	862	128.58
980911	13:08	862	162.8
980911	13:18	862	172.09
980911	13:28	862	98.76
980911	13:38	862	139.34
980911	13:48	862	154.98
980911	13:58	862	176
980911	14:08	862	175.52
980911	14:18	862	199.47
980911	14:28	862	173.07
980911	14:38	862	166.71
980911	14:48	862	180.4
980911	14:58	862	92.89
980911	15:08	862	178.45
980911	15:18	862	210.72
980911	15:28	862	213.16
980911	15:38	862	219.03
980911	15:48	862	188.72
980911	15:58	862	165.74
980911	16:08	862	204.85
980911	16:18	862	188.72
980911	16:28	862	185.78
